session_id,customer_id,ticket_in,ticket_out,session_loss,jackpot_contribution,timestamp
SES_00018681,CUST_1048,502.17,567.3,0.0,15.17,2024-02-17 08:50:00
SES_00018682,CUST_1048,922.8,1241.73,0.0,42.96,2024-02-12 19:04:00
SES_00018683,CUST_1049,692.26,458.09,234.17,21.86,2024-01-21 09:40:00
SES_00018684,CUST_1049,570.36,298.71,271.65,27.33,2024-01-28 22:11:00
SES_00018685,CUST_1049,787.26,955.66,0.0,27.98,2024-01-12 17:05:00
SES_00018686,CUST_1049,1124.95,536.87,588.09,33.47,2024-03-17 11:47:00
SES_00018687,CUST_1050,1169.69,1173.41,0.0,47.58,2024-01-08 07:06:00
SES_00018688,CUST_1050,407.84,263.19,144.65,9.95,2024-03-23 15:05:00
SES_00018689,CUST_1050,540.63,450.4,90.23,21.25,2024-03-27 23:12:00
SES_00018690,CUST_1050,684.13,648.0,36.13,13.54,2024-03-28 06:34:00
SES_00018691,CUST_1050,1593.94,2420.65,0.0,75.23,2024-01-29 07:10:00
SES_00018692,CUST_1050,737.11,853.05,0.0,34.55,2024-03-22 11:46:00
SES_00018693,CUST_1050,646.4,986.09,0.0,25.52,2024-01-19 01:05:00
SES_00018694,CUST_1050,935.52,458.45,477.07,16.65,2024-01-31 21:57:00
SES_00018695,CUST_1051,408.35,417.32,0.0,9.22,2024-03-27 01:51:00
SES_00018696,CUST_1051,634.2,526.29,107.9,10.09,2024-01-01 22:08:00
SES_00018697,CUST_1051,600.1,515.06,85.04,15.4,2024-02-04 16:46:00
SES_00018698,CUST_1051,573.78,606.63,0.0,7.52,2024-01-22 09:25:00
SES_00018699,CUST_1051,196.71,152.89,43.82,5.58,2024-03-04 06:06:00
SES_00018700,CUST_1051,465.42,255.03,210.4,14.09,2024-03-26 08:30:00
SES_00018701,CUST_1051,774.53,1226.11,0.0,29.66,2024-03-27 07:43:00
SES_00018702,CUST_1051,195.04,146.84,48.2,9.39,2024-01-09 05:24:00
SES_00018703,CUST_1051,760.1,861.06,0.0,28.72,2024-02-27 00:36:00
SES_00018704,CUST_1052,869.78,1099.76,0.0,31.84,2024-03-18 18:10:00
SES_00018705,CUST_1052,935.1,585.84,349.26,44.28,2024-02-14 12:16:00
SES_00018706,CUST_1052,1211.3,1460.95,0.0,46.53,2024-01-17 03:30:00
SES_00018707,CUST_1052,864.44,470.83,393.61,25.46,2024-03-05 11:49:00
SES_00018708,CUST_1052,983.75,502.23,481.52,27.12,2024-02-02 03:12:00
SES_00018709,CUST_1052,767.4,570.12,197.29,21.96,2024-03-21 19:38:00
SES_00018710,CUST_1052,480.18,652.76,0.0,12.72,2024-02-25 18:48:00
SES_00018711,CUST_1052,362.05,310.2,51.86,6.63,2024-01-11 15:07:00
SES_00018712,CUST_1052,702.16,527.95,174.22,9.03,2024-03-12 20:04:00
SES_00018713,CUST_1052,1264.59,575.34,689.25,35.0,2024-03-23 22:12:00
SES_00018714,CUST_1053,356.04,179.2,176.84,4.21,2024-03-16 21:55:00
SES_00018715,CUST_1053,838.82,838.29,0.52,18.3,2024-03-15 03:33:00
SES_00018716,CUST_1053,1376.85,1391.71,0.0,25.06,2024-01-03 14:18:00
SES_00018717,CUST_1053,870.43,370.36,500.07,30.68,2024-03-08 03:13:00
SES_00018718,CUST_1053,497.69,400.37,97.32,14.52,2024-01-14 18:27:00
SES_00018719,CUST_1053,889.54,1192.02,0.0,39.39,2024-03-12 23:17:00
SES_00018720,CUST_1053,1643.69,1381.76,261.93,62.82,2024-01-30 19:38:00
SES_00018721,CUST_1053,1074.34,1054.5,19.84,50.89,2024-03-06 14:14:00
SES_00018722,CUST_1053,777.79,900.88,0.0,11.88,2024-01-06 03:57:00
SES_00018723,CUST_1053,156.68,98.81,57.87,4.45,2024-02-04 10:37:00
SES_00018724,CUST_1053,495.48,297.54,197.94,14.95,2024-02-02 22:57:00
SES_00018725,CUST_1054,930.26,573.8,356.45,12.07,2024-03-16 08:18:00
SES_00018726,CUST_1054,957.58,846.78,110.79,42.89,2024-01-27 07:36:00
SES_00018727,CUST_1054,692.12,736.67,0.0,21.15,2024-01-31 18:43:00
SES_00018728,CUST_1054,236.73,169.39,67.34,8.72,2024-03-19 14:48:00
SES_00018729,CUST_1054,815.01,383.09,431.92,29.8,2024-02-28 14:51:00
SES_00018730,CUST_1054,771.3,629.12,142.18,37.28,2024-02-10 15:30:00
SES_00018731,CUST_1054,109.62,64.99,44.63,5.08,2024-01-22 22:51:00
SES_00018732,CUST_1054,1188.33,662.56,525.78,32.05,2024-01-17 15:51:00
SES_00018733,CUST_1054,300.06,299.48,0.57,3.21,2024-03-04 03:38:00
SES_00018734,CUST_1054,394.32,219.83,174.49,16.0,2024-02-03 02:48:00
SES_00018735,CUST_1054,442.92,584.64,0.0,11.66,2024-02-04 00:04:00
SES_00018736,CUST_1054,878.48,674.92,203.56,26.9,2024-03-06 04:11:00
SES_00018737,CUST_1055,667.55,458.61,208.94,26.64,2024-01-18 18:19:00
SES_00018738,CUST_1055,1109.32,1181.13,0.0,17.41,2024-01-22 00:09:00
SES_00018739,CUST_1055,1036.18,1064.56,0.0,21.36,2024-03-13 18:16:00
SES_00018740,CUST_1055,1345.96,1108.34,237.61,62.65,2024-02-08 15:19:00
SES_00018741,CUST_1055,334.23,139.66,194.57,16.42,2024-01-11 11:04:00
SES_00018742,CUST_1055,475.68,229.62,246.06,16.55,2024-03-21 11:06:00
SES_00018743,CUST_1055,745.69,624.68,121.01,33.49,2024-01-18 06:45:00
SES_00018744,CUST_1055,1082.32,1010.32,72.0,14.58,2024-02-26 22:11:00
SES_00018745,CUST_1055,894.95,1011.52,0.0,28.15,2024-01-06 00:08:00
SES_00018746,CUST_1055,1208.08,849.83,358.25,38.93,2024-03-28 14:41:00
SES_00018747,CUST_1055,987.56,1285.24,0.0,48.37,2024-02-06 22:29:00
SES_00018748,CUST_1055,130.57,89.84,40.73,4.33,2024-02-17 12:36:00
SES_00018749,CUST_1056,198.62,181.78,16.84,7.29,2024-01-14 12:36:00
SES_00018750,CUST_1056,447.12,511.85,0.0,7.83,2024-01-20 22:27:00
SES_00018751,CUST_1056,700.64,750.92,0.0,8.9,2024-01-25 09:13:00
SES_00018752,CUST_1056,618.22,851.52,0.0,26.6,2024-03-18 01:11:00
SES_00018753,CUST_1056,1213.21,844.87,368.34,54.88,2024-01-19 00:51:00
SES_00018754,CUST_1056,142.22,69.93,72.29,2.61,2024-03-04 10:29:00
SES_00018755,CUST_1056,357.72,249.7,108.01,8.71,2024-03-22 12:34:00
SES_00018756,CUST_1057,958.49,1126.98,0.0,16.7,2024-02-10 20:54:00
SES_00018757,CUST_1057,996.9,733.16,263.73,17.21,2024-03-14 23:40:00
SES_00018758,CUST_1057,611.69,261.75,349.94,20.93,2024-03-26 04:53:00
SES_00018759,CUST_1057,864.22,762.76,101.45,31.2,2024-03-26 04:26:00
SES_00018760,CUST_1057,906.96,642.64,264.32,19.51,2024-01-01 07:03:00
SES_00018761,CUST_1057,675.89,626.41,49.48,14.46,2024-02-06 14:58:00
SES_00018762,CUST_1057,733.38,621.89,111.49,20.59,2024-02-14 07:22:00
SES_00018763,CUST_1057,1055.8,1509.74,0.0,36.42,2024-02-07 16:37:00
SES_00018764,CUST_1057,1234.7,1402.18,0.0,32.32,2024-02-28 17:38:00
SES_00018765,CUST_1057,410.65,342.17,68.48,12.51,2024-02-24 05:36:00
SES_00018766,CUST_1057,712.38,354.99,357.39,17.04,2024-03-15 04:42:00
SES_00018767,CUST_1057,1003.2,938.94,64.26,17.9,2024-03-07 07:29:00
SES_00018768,CUST_1058,1185.96,1443.89,0.0,30.1,2024-03-19 16:11:00
SES_00018769,CUST_1058,1193.87,1248.57,0.0,35.46,2024-03-03 05:17:00
SES_00018770,CUST_1058,212.87,141.66,71.22,6.15,2024-01-14 14:45:00
SES_00018771,CUST_1058,113.7,133.81,0.0,1.99,2024-02-06 02:51:00
SES_00018772,CUST_1058,270.4,286.93,0.0,3.27,2024-01-30 16:20:00
SES_00018773,CUST_1058,904.29,1316.62,0.0,32.36,2024-02-11 17:26:00
SES_00018774,CUST_1059,781.4,573.41,208.0,21.68,2024-03-21 17:40:00
SES_00018775,CUST_1059,670.46,558.25,112.21,7.91,2024-03-15 16:02:00
SES_00018776,CUST_1059,977.17,747.26,229.91,28.78,2024-01-19 05:24:00
SES_00018777,CUST_1059,106.32,139.52,0.0,2.67,2024-02-04 12:05:00
SES_00018778,CUST_1059,669.91,691.1,0.0,28.69,2024-03-18 07:07:00
SES_00018779,CUST_1059,478.99,385.22,93.77,8.97,2024-01-06 14:31:00
SES_00018780,CUST_1059,370.99,454.48,0.0,5.04,2024-01-06 11:03:00
SES_00018781,CUST_1059,786.05,771.31,14.74,14.09,2024-02-07 23:13:00
SES_00018782,CUST_1059,296.91,383.43,0.0,10.11,2024-03-27 04:57:00
SES_00018783,CUST_1059,340.73,141.43,199.31,13.88,2024-03-13 13:58:00
SES_00018784,CUST_1059,832.54,990.14,0.0,24.33,2024-03-29 08:24:00
SES_00018785,CUST_1059,1248.84,776.98,471.86,12.72,2024-01-11 10:07:00
SES_00018786,CUST_1060,231.02,302.29,0.0,9.24,2024-02-14 19:14:00
SES_00018787,CUST_1060,318.4,396.75,0.0,8.2,2024-01-09 08:29:00
SES_00018788,CUST_1060,1005.69,948.78,56.91,29.7,2024-02-17 11:01:00
SES_00018789,CUST_1060,453.18,617.38,0.0,11.39,2024-01-22 10:33:00
SES_00018790,CUST_1060,757.19,545.93,211.26,33.19,2024-01-01 04:27:00
SES_00018791,CUST_1060,882.07,936.36,0.0,15.79,2024-03-08 00:50:00
SES_00018792,CUST_1061,638.03,307.19,330.83,16.84,2024-02-25 11:44:00
SES_00018793,CUST_1061,739.58,1044.71,0.0,16.89,2024-03-20 11:01:00
SES_00018794,CUST_1061,122.05,131.99,0.0,3.28,2024-02-28 18:05:00
SES_00018795,CUST_1061,660.38,343.68,316.7,19.71,2024-01-17 03:42:00
SES_00018796,CUST_1061,850.66,390.55,460.11,32.83,2024-01-19 14:59:00
SES_00018797,CUST_1062,343.85,365.35,0.0,11.32,2024-01-27 19:54:00
SES_00018798,CUST_1062,668.63,334.06,334.57,30.76,2024-03-26 19:52:00
SES_00018799,CUST_1062,1070.32,1266.26,0.0,47.57,2024-01-27 21:56:00
SES_00018800,CUST_1062,144.06,60.77,83.3,5.06,2024-01-27 06:23:00
SES_00018801,CUST_1062,743.94,532.06,211.89,18.33,2024-01-31 08:36:00
SES_00018802,CUST_1062,826.06,606.83,219.23,38.98,2024-02-23 04:00:00
SES_00018803,CUST_1062,357.78,161.25,196.54,4.85,2024-03-11 00:56:00
SES_00018804,CUST_1062,339.92,459.49,0.0,15.68,2024-03-26 16:47:00
SES_00018805,CUST_1063,1096.78,1017.76,79.03,51.44,2024-01-29 04:20:00
SES_00018806,CUST_1063,403.5,283.41,120.09,19.18,2024-02-19 13:09:00
SES_00018807,CUST_1063,1161.19,1252.69,0.0,19.89,2024-02-01 04:08:00
SES_00018808,CUST_1063,1410.5,1251.88,158.62,28.6,2024-01-11 13:07:00
SES_00018809,CUST_1063,307.15,283.56,23.59,9.69,2024-01-06 18:35:00
SES_00018810,CUST_1063,531.1,307.57,223.52,13.07,2024-02-29 02:58:00
SES_00018811,CUST_1063,919.0,1127.85,0.0,16.62,2024-03-02 22:59:00
SES_00018812,CUST_1063,959.91,886.63,73.28,34.96,2024-01-21 02:49:00
SES_00018813,CUST_1063,579.25,516.4,62.86,6.89,2024-03-28 12:33:00
SES_00018814,CUST_1063,289.56,216.69,72.87,8.12,2024-03-27 19:36:00
SES_00018815,CUST_1063,962.15,840.87,121.27,38.18,2024-01-11 22:51:00
SES_00018816,CUST_1064,449.96,409.65,40.31,22.47,2024-02-03 04:07:00
SES_00018817,CUST_1064,1412.03,798.72,613.31,27.68,2024-01-26 06:50:00
SES_00018818,CUST_1064,1698.51,2004.77,0.0,59.17,2024-03-05 10:50:00
SES_00018819,CUST_1064,344.54,215.74,128.8,9.28,2024-02-12 17:40:00
SES_00018820,CUST_1064,1628.62,1799.36,0.0,47.37,2024-02-10 15:33:00
SES_00018821,CUST_1064,621.58,480.75,140.82,7.61,2024-03-09 22:55:00
SES_00018822,CUST_1064,294.13,250.47,43.66,3.52,2024-02-15 13:18:00
SES_00018823,CUST_1064,767.27,1026.85,0.0,14.56,2024-01-12 12:23:00
SES_00018824,CUST_1064,475.89,377.52,98.37,5.85,2024-03-10 21:57:00
SES_00018825,CUST_1065,1068.36,1285.36,0.0,23.9,2024-03-18 20:57:00
SES_00018826,CUST_1065,723.93,615.49,108.44,24.9,2024-03-24 11:42:00
SES_00018827,CUST_1065,664.86,1014.15,0.0,6.69,2024-02-28 21:48:00
SES_00018828,CUST_1065,613.42,428.02,185.41,21.31,2024-03-18 13:32:00
SES_00018829,CUST_1065,248.46,131.39,117.06,8.8,2024-03-14 15:35:00
SES_00018830,CUST_1065,599.3,918.03,0.0,27.11,2024-03-28 16:42:00
SES_00018831,CUST_1065,732.86,931.21,0.0,15.0,2024-02-03 07:56:00
SES_00018832,CUST_1065,1200.24,649.57,550.67,12.54,2024-03-11 03:21:00
SES_00018833,CUST_1065,160.51,181.49,0.0,4.39,2024-03-27 05:17:00
SES_00018834,CUST_1065,1490.53,1285.73,204.8,35.56,2024-02-07 22:14:00
SES_00018835,CUST_1065,952.75,952.44,0.32,21.82,2024-01-21 12:31:00
SES_00018836,CUST_1065,755.56,787.97,0.0,29.24,2024-01-12 16:11:00
SES_00018837,CUST_1065,961.48,677.32,284.16,21.41,2024-01-25 14:50:00
SES_00018838,CUST_1066,648.24,668.2,0.0,15.05,2024-03-12 10:13:00
SES_00018839,CUST_1066,1180.41,1351.59,0.0,12.03,2024-02-29 19:10:00
SES_00018840,CUST_1066,1115.5,1289.69,0.0,54.67,2024-01-05 06:14:00
SES_00018841,CUST_1066,416.64,434.36,0.0,18.75,2024-03-12 19:37:00
SES_00018842,CUST_1066,1190.31,1132.83,57.48,13.99,2024-01-25 19:47:00
SES_00018843,CUST_1066,292.84,138.34,154.5,5.73,2024-01-10 11:07:00
SES_00018844,CUST_1066,1055.05,1197.24,0.0,27.7,2024-03-06 02:14:00
SES_00018845,CUST_1066,585.88,546.49,39.39,15.57,2024-01-23 03:46:00
SES_00018846,CUST_1066,154.2,182.14,0.0,2.63,2024-03-05 20:10:00
SES_00018847,CUST_1066,611.91,281.54,330.37,21.42,2024-03-10 01:34:00
SES_00018848,CUST_1066,588.62,655.2,0.0,13.54,2024-01-22 14:45:00
SES_00018849,CUST_1066,373.14,299.8,73.35,17.2,2024-02-27 19:03:00
SES_00018850,CUST_1066,505.61,267.92,237.7,12.96,2024-03-13 07:09:00
SES_00018851,CUST_1066,405.15,465.39,0.0,11.97,2024-03-08 16:12:00
SES_00018852,CUST_1067,1094.34,857.91,236.43,25.4,2024-03-30 13:53:00
SES_00018853,CUST_1067,1107.95,1051.65,56.29,17.71,2024-02-25 22:06:00
SES_00018854,CUST_1067,461.94,575.58,0.0,7.89,2024-02-10 02:52:00
SES_00018855,CUST_1067,760.55,1081.47,0.0,16.12,2024-01-06 16:49:00
SES_00018856,CUST_1067,1043.41,643.05,400.36,39.93,2024-01-21 15:54:00
SES_00018857,CUST_1067,396.97,256.69,140.28,8.73,2024-01-08 10:16:00
SES_00018858,CUST_1068,1389.49,1123.78,265.71,15.86,2024-03-28 01:39:00
SES_00018859,CUST_1068,695.94,761.93,0.0,21.89,2024-02-13 22:25:00
SES_00018860,CUST_1068,355.31,293.22,62.09,4.37,2024-02-21 23:41:00
SES_00018861,CUST_1068,945.33,852.68,92.65,19.57,2024-02-14 03:00:00
SES_00018862,CUST_1068,524.85,354.52,170.33,17.67,2024-01-08 23:59:00
SES_00018863,CUST_1068,806.33,660.46,145.87,20.71,2024-02-16 07:44:00
SES_00018864,CUST_1068,713.73,431.8,281.92,18.91,2024-03-04 09:25:00
SES_00018865,CUST_1068,856.08,878.84,0.0,17.66,2024-03-08 02:09:00
SES_00018866,CUST_1068,678.43,343.2,335.23,32.94,2024-03-20 01:15:00
SES_00018867,CUST_1068,367.3,389.76,0.0,10.06,2024-03-30 11:45:00
SES_00018868,CUST_1068,618.55,1002.38,0.0,30.59,2024-02-07 23:33:00
SES_00018869,CUST_1068,909.19,783.6,125.59,26.84,2024-02-03 08:15:00
SES_00018870,CUST_1068,804.34,459.79,344.55,28.78,2024-03-20 19:27:00
SES_00018871,CUST_1069,1118.51,994.45,124.06,48.48,2024-01-09 13:58:00
SES_00018872,CUST_1069,636.55,532.42,104.12,16.61,2024-01-15 09:27:00
SES_00018873,CUST_1069,696.79,464.24,232.54,8.77,2024-01-27 15:11:00
SES_00018874,CUST_1070,187.15,135.79,51.37,3.36,2024-03-28 08:44:00
SES_00018875,CUST_1070,128.21,89.81,38.4,3.06,2024-01-04 00:19:00
SES_00018876,CUST_1070,732.72,805.34,0.0,31.42,2024-03-17 12:31:00
SES_00018877,CUST_1070,447.9,484.49,0.0,14.72,2024-01-22 19:03:00
SES_00018878,CUST_1070,182.58,133.04,49.55,4.2,2024-02-21 06:23:00
SES_00018879,CUST_1070,960.78,951.23,9.55,27.41,2024-01-09 12:49:00
SES_00018880,CUST_1070,1123.71,1470.39,0.0,23.31,2024-03-24 09:36:00
SES_00018881,CUST_1070,605.05,746.34,0.0,16.08,2024-03-26 22:28:00
SES_00018882,CUST_1070,702.68,319.63,383.05,22.07,2024-03-17 05:31:00
SES_00018883,CUST_1070,852.06,914.75,0.0,30.47,2024-01-21 06:33:00
SES_00018884,CUST_1070,1171.21,861.28,309.93,31.38,2024-03-02 13:56:00
SES_00018885,CUST_1070,1094.53,677.82,416.71,51.32,2024-02-06 13:36:00
SES_00018886,CUST_1070,1093.27,692.18,401.08,17.58,2024-02-22 22:58:00
SES_00018887,CUST_1071,461.51,548.81,0.0,7.42,2024-01-07 12:47:00
SES_00018888,CUST_1071,306.51,463.68,0.0,14.17,2024-02-06 08:49:00
SES_00018889,CUST_1071,633.15,690.56,0.0,8.97,2024-01-17 20:12:00
SES_00018890,CUST_1071,336.28,438.29,0.0,5.93,2024-03-12 05:31:00
SES_00018891,CUST_1071,920.4,948.78,0.0,38.16,2024-02-09 13:52:00
SES_00018892,CUST_1071,305.07,164.85,140.22,10.22,2024-01-11 21:22:00
SES_00018893,CUST_1071,1232.68,1494.85,0.0,39.11,2024-03-17 05:58:00
SES_00018894,CUST_1071,832.73,698.88,133.84,14.63,2024-02-17 18:54:00
SES_00018895,CUST_1071,1099.65,687.75,411.9,54.13,2024-02-15 06:16:00
SES_00018896,CUST_1071,478.41,557.99,0.0,6.28,2024-03-07 19:53:00
SES_00018897,CUST_1071,660.66,500.6,160.06,19.81,2024-01-15 15:54:00
SES_00018898,CUST_1071,716.16,400.32,315.84,9.08,2024-03-02 09:53:00
SES_00018899,CUST_1072,461.79,361.36,100.43,17.42,2024-02-01 11:08:00
SES_00018900,CUST_1072,309.8,404.16,0.0,15.32,2024-01-10 23:52:00
SES_00018901,CUST_1072,1321.31,1590.71,0.0,29.97,2024-03-02 03:13:00
SES_00018902,CUST_1072,980.43,600.11,380.32,43.37,2024-02-04 14:50:00
SES_00018903,CUST_1073,732.51,611.0,121.51,30.25,2024-02-11 04:15:00
SES_00018904,CUST_1073,951.22,944.97,6.25,35.42,2024-01-19 19:27:00
SES_00018905,CUST_1073,788.01,576.16,211.85,25.22,2024-02-29 12:23:00
SES_00018906,CUST_1073,589.93,747.8,0.0,29.18,2024-03-30 17:11:00
SES_00018907,CUST_1073,761.25,466.03,295.22,31.06,2024-03-14 12:40:00
SES_00018908,CUST_1073,1404.42,1218.46,185.96,36.52,2024-02-11 18:22:00
SES_00018909,CUST_1073,936.88,705.74,231.15,41.52,2024-03-23 03:23:00
SES_00018910,CUST_1073,555.54,679.37,0.0,23.52,2024-02-26 13:37:00
SES_00018911,CUST_1074,1365.59,1587.45,0.0,47.68,2024-02-17 14:08:00
SES_00018912,CUST_1074,1276.6,1357.34,0.0,44.82,2024-02-29 23:38:00
SES_00018913,CUST_1074,829.47,774.09,55.38,14.59,2024-01-14 09:13:00
SES_00018914,CUST_1074,648.84,619.1,29.74,22.57,2024-02-01 14:40:00
SES_00018915,CUST_1074,168.9,78.41,90.49,4.71,2024-01-15 11:20:00
SES_00018916,CUST_1074,981.66,564.53,417.12,11.22,2024-01-14 15:06:00
SES_00018917,CUST_1074,515.02,422.79,92.23,17.04,2024-02-13 23:58:00
SES_00018918,CUST_1074,1188.88,1042.3,146.58,16.86,2024-03-22 00:47:00
SES_00018919,CUST_1074,1358.91,724.16,634.75,44.75,2024-01-31 17:58:00
SES_00018920,CUST_1074,797.99,789.59,8.4,32.95,2024-01-30 03:54:00
SES_00018921,CUST_1075,757.97,882.73,0.0,26.2,2024-03-10 17:03:00
SES_00018922,CUST_1075,462.95,500.21,0.0,21.87,2024-03-10 12:33:00
SES_00018923,CUST_1075,834.31,662.06,172.26,16.89,2024-03-30 03:35:00
SES_00018924,CUST_1075,797.23,512.24,284.98,39.21,2024-02-23 12:38:00
SES_00018925,CUST_1075,785.2,890.09,0.0,27.42,2024-03-02 16:27:00
SES_00018926,CUST_1075,338.79,280.32,58.46,6.26,2024-01-27 04:32:00
SES_00018927,CUST_1075,783.28,499.55,283.73,20.01,2024-02-20 01:14:00
SES_00018928,CUST_1075,499.41,405.26,94.14,9.13,2024-03-10 05:34:00
SES_00018929,CUST_1075,458.04,412.29,45.74,11.49,2024-02-19 11:14:00
SES_00018930,CUST_1075,699.6,738.43,0.0,10.97,2024-01-01 10:19:00
SES_00018931,CUST_1076,419.77,423.97,0.0,20.78,2024-01-28 20:14:00
SES_00018932,CUST_1076,817.54,892.53,0.0,40.2,2024-03-03 07:26:00
SES_00018933,CUST_1076,657.59,1069.37,0.0,10.98,2024-03-05 06:35:00
SES_00018934,CUST_1076,208.62,106.19,102.43,7.87,2024-01-26 13:55:00
SES_00018935,CUST_1076,946.38,811.21,135.17,29.92,2024-03-12 01:03:00
SES_00018936,CUST_1076,146.21,212.07,0.0,3.42,2024-03-14 20:54:00
SES_00018937,CUST_1076,479.78,278.87,200.91,12.51,2024-01-26 08:26:00
SES_00018938,CUST_1076,342.23,449.36,0.0,15.51,2024-03-06 09:06:00
SES_00018939,CUST_1076,787.0,777.23,9.77,20.38,2024-02-14 00:49:00
SES_00018940,CUST_1076,920.37,1035.09,0.0,17.34,2024-01-04 08:42:00
SES_00018941,CUST_1076,820.71,503.43,317.28,26.27,2024-03-15 05:47:00
SES_00018942,CUST_1076,440.09,300.17,139.92,21.37,2024-02-25 03:58:00
SES_00018943,CUST_1076,446.92,206.25,240.67,13.6,2024-01-06 04:30:00
SES_00018944,CUST_1076,329.15,385.1,0.0,10.84,2024-03-15 17:06:00
SES_00018945,CUST_1077,366.68,203.12,163.55,8.88,2024-03-25 08:57:00
SES_00018946,CUST_1077,144.42,129.59,14.83,5.95,2024-01-09 02:36:00
SES_00018947,CUST_1077,561.3,713.11,0.0,25.81,2024-03-14 03:38:00
SES_00018948,CUST_1077,1060.48,1010.35,50.14,16.04,2024-03-08 08:10:00
SES_00018949,CUST_1077,528.69,365.14,163.54,13.62,2024-03-11 03:17:00
SES_00018950,CUST_1077,895.41,958.7,0.0,40.35,2024-01-15 05:36:00
SES_00018951,CUST_1077,693.81,440.8,253.0,29.97,2024-03-07 09:04:00
SES_00018952,CUST_1077,546.38,405.18,141.2,6.78,2024-02-13 11:54:00
SES_00018953,CUST_1077,798.95,965.83,0.0,14.78,2024-02-27 02:27:00
SES_00018954,CUST_1077,373.15,477.55,0.0,7.62,2024-02-04 08:52:00
SES_00018955,CUST_1077,525.63,306.52,219.12,18.99,2024-03-23 06:26:00
SES_00018956,CUST_1077,435.61,336.84,98.77,5.19,2024-02-16 00:43:00
SES_00018957,CUST_1077,1036.09,400.75,635.35,11.25,2024-03-30 10:52:00
SES_00018958,CUST_1077,468.0,447.44,20.56,19.72,2024-03-18 19:35:00
SES_00018959,CUST_1077,606.58,705.23,0.0,18.42,2024-01-20 13:30:00
SES_00018960,CUST_1078,1602.21,1413.62,188.59,65.86,2024-01-11 04:57:00
SES_00018961,CUST_1078,802.78,1189.94,0.0,22.43,2024-03-04 01:09:00
SES_00018962,CUST_1078,908.02,461.03,446.99,24.1,2024-03-24 22:05:00
SES_00018963,CUST_1079,803.75,785.98,17.76,15.91,2024-01-01 19:01:00
SES_00018964,CUST_1079,1185.47,999.2,186.26,55.27,2024-02-27 12:12:00
SES_00018965,CUST_1079,1019.46,1221.96,0.0,38.08,2024-03-21 11:11:00
SES_00018966,CUST_1079,840.35,581.79,258.56,14.37,2024-01-28 03:44:00
SES_00018967,CUST_1079,752.14,587.32,164.82,31.39,2024-01-06 05:12:00
SES_00018968,CUST_1079,696.68,508.72,187.97,20.54,2024-02-27 19:50:00
SES_00018969,CUST_1079,560.97,737.79,0.0,16.25,2024-02-16 12:26:00
SES_00018970,CUST_1079,372.54,255.55,116.99,14.39,2024-01-20 13:18:00
SES_00018971,CUST_1079,1109.23,1143.54,0.0,24.17,2024-03-19 15:29:00
SES_00018972,CUST_1080,736.31,287.25,449.06,9.96,2024-03-05 13:42:00
SES_00018973,CUST_1080,612.62,363.18,249.44,7.14,2024-03-13 07:44:00
SES_00018974,CUST_1080,991.81,1098.13,0.0,31.27,2024-02-24 16:50:00
SES_00018975,CUST_1080,785.02,1067.05,0.0,37.91,2024-03-22 10:29:00
SES_00018976,CUST_1080,990.59,741.33,249.26,35.12,2024-01-20 23:19:00
SES_00018977,CUST_1080,1034.62,1109.93,0.0,33.88,2024-02-08 05:03:00
SES_00018978,CUST_1080,412.62,289.64,122.98,5.82,2024-01-11 05:55:00
SES_00018979,CUST_1080,538.87,747.27,0.0,19.92,2024-03-21 13:02:00
SES_00018980,CUST_1080,946.82,796.67,150.14,16.38,2024-03-16 01:36:00
SES_00018981,CUST_1080,314.38,236.92,77.45,12.34,2024-03-07 07:43:00
SES_00018982,CUST_1080,495.62,520.01,0.0,19.78,2024-02-09 06:26:00
SES_00018983,CUST_1080,507.16,406.14,101.01,9.13,2024-01-03 04:51:00
SES_00018984,CUST_1080,1044.73,574.51,470.22,12.67,2024-03-23 19:57:00
SES_00018985,CUST_1081,467.46,338.11,129.35,8.6,2024-02-25 17:16:00
SES_00018986,CUST_1081,907.81,644.14,263.68,15.15,2024-03-14 06:56:00
SES_00018987,CUST_1081,795.76,486.08,309.69,27.52,2024-03-25 08:33:00
SES_00018988,CUST_1081,674.25,733.33,0.0,9.32,2024-01-15 19:37:00
SES_00018989,CUST_1081,1127.76,1236.42,0.0,29.5,2024-03-20 11:52:00
SES_00018990,CUST_1081,625.52,827.84,0.0,17.92,2024-02-20 12:47:00
SES_00018991,CUST_1081,1125.21,1084.28,40.93,54.78,2024-01-23 17:51:00
SES_00018992,CUST_1081,485.68,192.14,293.54,21.65,2024-03-21 00:15:00
SES_00018993,CUST_1081,756.69,849.74,0.0,31.63,2024-03-05 03:53:00
SES_00018994,CUST_1081,674.85,292.76,382.1,7.41,2024-01-30 06:51:00
SES_00018995,CUST_1081,1137.8,1544.36,0.0,34.13,2024-03-12 14:35:00
SES_00018996,CUST_1081,352.76,193.45,159.31,4.85,2024-01-12 07:45:00
SES_00018997,CUST_1081,851.52,755.02,96.5,27.91,2024-01-25 03:57:00
SES_00018998,CUST_1081,781.36,966.97,0.0,30.48,2024-03-05 13:26:00
SES_00018999,CUST_1081,876.87,647.49,229.39,11.61,2024-01-23 19:59:00
SES_00019000,CUST_1082,1149.56,1012.58,136.98,53.01,2024-01-19 06:01:00
SES_00019001,CUST_1082,196.85,246.66,0.0,9.15,2024-02-26 15:51:00
